id,palabra_nbsp,palabra_recamaras,palabra_patio
40419,0,1,0
22993,0,0,0
194422,0,0,0
179127,0,1,0
225894,0,0,1
157653,0,0,1
78402,0,2,0
231254,0,1,1
136245,0,1,0
269795,0,1,0
278875,0,0,0
198598,0,1,1
263992,0,1,1
180171,0,1,0
164905,0,1,1
260873,0,2,0
127065,0,0,0
273166,0,0,0
274337,0,0,1
62627,1,1,0
24565,0,2,0
87550,0,1,0
65959,0,0,0
80411,0,1,0
53856,0,0,0
237839,0,1,0
10642,0,1,0
8931,0,0,0
90369,0,0,0
214179,2,1,1
121748,0,1,0
44483,1,0,0
3778,0,1,0
249528,0,0,0
229514,0,1,0
221773,0,0,0
176425,0,0,0
61529,0,0,0
130158,0,0,0
196857,0,0,0
130796,0,0,0
162515,0,0,1
198700,0,0,0
252996,0,0,0
7860,0,1,0
281536,0,1,0
241925,0,1,0
260209,0,1,1
165004,0,0,0
156093,0,0,1
48931,0,1,0
235878,0,1,1
223846,0,1,2
45361,0,1,0
246267,0,1,0
257457,0,0,0
292344,0,1,1
278837,0,0,1
89198,0,1,0
134971,0,0,0
267384,0,0,1
88303,0,1,0
154494,0,0,0
189606,0,0,0
85124,0,1,0
60325,0,1,0
69671,2,1,0
190773,0,0,0
44090,0,0,1
75008,0,0,0
74944,0,0,1
281948,0,1,0
192720,0,0,0
7437,0,0,0
252473,0,0,0
45073,0,0,0
62322,0,1,0
118593,0,1,0
272084,0,0,0
57466,0,1,0
243541,0,0,0
229137,0,0,0
180016,0,0,0
192126,0,0,1
13066,0,1,0
270325,0,0,0
154414,0,0,0
225505,0,1,0
200434,0,1,0
266452,0,0,2
294958,0,1,1
51061,0,0,0
44775,1,2,1
255094,76,0,0
129409,0,0,0
43692,0,1,0
152758,0,1,1
30629,0,1,1
239414,0,0,1
71958,0,1,0
124596,0,2,0
243510,0,1,0
128849,0,0,0
166794,0,0,0
176167,0,1,1
293203,0,1,0
85372,0,1,1
204959,0,0,0
33402,0,0,0
53521,0,0,0
173847,0,0,0
47295,0,0,0
22620,0,0,0
247081,0,0,0
156985,0,1,0
176462,0,0,0
179438,0,1,0
272557,0,1,1
116013,0,0,0
287378,1,0,0
225462,0,1,0
244891,0,0,0
241673,0,1,0
149179,0,0,0
72337,0,0,0
147192,0,0,0
113182,0,0,0
66827,0,0,0
39335,3,0,0
263001,0,0,0
274182,0,1,1
217158,0,0,0
244960,0,0,1
17797,0,1,1
62166,0,0,0
136219,0,0,0
73892,0,0,1
274714,0,1,0
52676,0,0,1
209975,0,0,0
178117,0,1,1
40810,1,1,0
246559,0,0,0
175433,0,2,2
191328,0,1,0
57288,0,1,0
49065,0,1,0
54519,0,2,1
122666,0,1,0
190507,0,1,0
30918,0,0,0
86584,0,0,0
26179,0,0,0
183607,0,1,0
150173,0,0,0
170113,0,0,0
231242,0,0,0
278066,0,1,1
180917,0,1,1
99865,1,1,0
176463,0,0,0
277380,0,0,0
133096,0,0,0
95302,0,0,0
163765,0,0,0
237508,0,0,0
256090,0,0,0
134269,0,0,0
74080,0,0,0
79154,0,1,0
176521,0,0,0
217571,0,0,0
289540,0,0,0
148294,0,0,0
255390,0,2,1
188274,0,1,1
84137,0,1,0
187763,0,0,0
94161,0,0,0
92548,0,1,1
36477,0,1,1
269190,0,0,0
288068,0,0,0
58938,0,0,0
123040,0,1,0
297233,0,1,1
44466,0,1,0
117663,0,0,0
285422,0,0,0
101966,0,0,1
108617,0,0,1
187596,0,1,0
14822,0,1,0
130190,0,1,0
257006,0,0,1
206532,0,0,0
6848,0,0,0
149523,0,1,0
106066,0,0,0
168415,0,0,1
219533,0,1,0
144191,0,1,0
64561,0,0,0
89632,0,0,0
91584,0,1,1
260148,1,0,1
250487,0,0,0
160013,0,0,0
231448,0,0,0
214538,0,2,1
50945,0,0,0
289973,0,1,1
168069,0,0,0
254241,0,1,0
95379,0,1,0
253521,0,1,1
105876,0,0,0
163296,0,2,0
179811,0,0,0
164407,0,0,1
283788,0,0,1
286687,0,0,0
211208,0,0,0
60673,0,0,0
224472,0,2,0
271236,0,1,0
32238,0,1,1
6663,0,0,0
147474,4,0,0
88224,0,0,0
55929,0,0,0
195633,0,0,0
15139,0,0,0
10866,0,1,0
80905,0,0,0
60455,0,1,1
226686,0,0,0
277626,0,0,0
181324,0,1,1
38330,0,1,0
159275,0,1,0
67599,0,0,1
10355,0,1,0
26443,1,0,1
128681,0,1,0
14138,0,1,0
189505,0,0,0
208877,0,1,0
256214,0,1,0
63500,0,1,0
82467,0,0,1
242970,0,0,0
193955,0,0,0
162072,0,2,1
119146,0,0,0
282840,0,0,0
173638,0,0,1
2519,0,0,0
1250,0,1,1
56543,0,0,0
215197,0,1,0
287939,0,0,0
79990,0,0,0
277196,0,2,0
220055,0,0,1
258832,0,1,0
63473,0,0,0
92478,0,0,0
6091,0,0,0
63531,0,1,1
230607,16,0,0
75721,0,1,0
161274,0,0,1
274621,0,0,0
245977,0,0,0
165732,1,0,0
73404,0,1,0
117401,3,1,0
110937,0,0,0
262963,0,1,0
213074,0,1,1
281281,0,0,2
160491,0,0,0
168263,0,1,1
24854,0,1,0
252738,0,0,0
31519,0,0,0
285656,0,0,0
253044,0,0,0
278269,0,0,0
242365,0,2,1
122455,0,1,1
45346,0,1,0
130980,5,2,0
277862,0,0,0
165170,0,0,0
27216,0,0,2
50569,0,1,0
154027,1,1,0
274873,0,0,0
20466,0,0,0
112697,1,0,0
103370,0,0,0
170106,0,0,0
281682,0,1,1
62638,4,1,1
293878,0,1,0
71603,0,0,0
52630,0,1,0
129003,0,0,1
174422,0,0,0
293615,0,0,0
161329,0,1,0
50992,0,2,1
8507,0,0,1
198863,0,0,0
90068,0,0,0
188820,0,2,0
184117,0,0,0
140516,0,1,1
129747,0,1,1
59869,0,0,0
240922,0,1,0
200971,0,0,0
3798,0,0,0
89386,0,0,1
267845,0,0,0
174176,0,1,1
164716,0,0,0
171283,0,2,1
131005,0,1,0
15422,0,1,0
270644,0,2,0
144559,0,0,0
44942,0,1,0
67856,3,1,0
270033,0,0,0
86165,0,0,0
40890,0,0,0
206921,0,0,1
8149,0,0,0
25617,0,0,0
226399,0,0,0
54468,0,0,0
57228,0,0,0
152444,0,0,1
103712,0,1,0
104435,2,0,0
190578,0,0,0
222205,0,0,0
99741,0,1,0
268276,3,0,0
245415,0,0,0
214466,0,0,0
26725,0,0,0
235002,0,0,0
225101,0,0,0
68362,0,1,1
265419,0,0,0
262675,0,1,1
293663,0,1,1
251150,0,1,0
250467,0,0,0
4072,0,1,1
146868,0,1,0
130953,0,1,1
247312,0,1,0
134339,0,1,1
136716,0,0,0
204871,0,0,0
38525,0,1,0
63038,0,1,0
40366,0,0,0
283177,0,0,0
203443,0,0,1
94305,0,0,0
116235,0,0,0
187362,0,2,0
276364,3,1,1
8504,0,0,0
38427,0,1,0
130083,0,1,0
80485,1,0,0
12881,0,1,1
10489,0,1,0
10813,0,2,0
224547,0,0,0
162222,0,0,0
255912,0,1,0
117446,0,0,0
142937,3,0,0
134544,0,0,0
290946,0,1,0
126390,0,0,0
240894,0,0,0
205121,0,0,0
174565,0,1,0
115956,0,0,1
199380,0,0,0
115001,0,1,1
106869,0,1,0
164710,0,0,1
1446,0,1,1
227905,0,0,0
50498,0,1,0
56994,0,0,0
257544,0,0,0
222478,0,1,0
77352,0,1,1
297466,0,0,0
143837,0,0,1
135487,0,0,0
253162,0,1,1
137197,0,1,1
244993,0,1,1
153345,0,0,0
77767,0,0,0
287686,0,0,0
152182,0,2,1
179407,0,0,0
139466,0,1,0
296498,0,1,1
209046,0,1,0
112418,0,0,0
209769,0,1,0
29121,0,0,0
95900,0,0,0
265504,8,1,0
216990,1,0,0
209337,0,2,0
153743,0,0,0
275420,0,0,1
159343,0,0,0
124493,0,1,1
256521,0,0,0
209050,0,1,1
11975,0,0,0
28016,0,1,0
139174,0,0,1
56792,0,1,0
163287,0,0,0
3994,0,1,0
196648,0,1,0
94706,0,0,0
103814,0,1,0
129844,6,0,0
63098,0,0,0
260767,0,1,0
107418,0,1,0
184584,0,1,1
234016,0,1,0
218325,0,1,0
220352,0,0,0
106953,0,0,0
240581,0,1,0
231033,0,0,0
63640,0,0,0
225125,0,1,1
257939,0,1,1
230420,0,0,0
270006,0,0,0
229946,0,0,0
235201,0,1,0
105108,0,0,0
53339,0,0,0
242974,1,1,0
60232,0,0,0
219505,0,1,1
39111,0,0,0
56502,0,1,1
222953,0,1,0
269246,0,1,1
88775,0,0,0
173642,1,0,1
264636,0,1,0
15986,0,1,0
159637,0,0,1
79016,0,0,1
188507,0,0,0
181816,0,1,0
90499,0,0,0
40398,0,0,0
123932,0,0,1
254789,0,1,0
104595,0,1,0
203673,0,1,0
60087,0,0,0
191613,0,0,0
38194,0,1,0
1129,0,1,0
141913,0,0,0
282351,0,1,0
13701,0,0,1
274709,0,0,1
105193,4,0,0
145562,0,1,0
65194,0,1,0
93018,0,1,0
231111,0,0,0
246091,0,1,2
57931,0,0,1
47868,0,0,0
249354,0,2,0
235788,0,0,0
117355,0,0,0
227526,0,1,0
238040,0,0,0
163389,0,1,0
93599,0,0,1
185237,0,0,0
140913,0,1,1
273208,0,0,0
57935,0,1,0
7094,0,0,0
134565,0,0,1
24494,0,0,0
138613,0,1,1
110652,0,1,1
140096,0,1,0
39763,0,0,0
143906,0,0,0
104426,0,1,0
285410,0,0,0
278260,0,0,0
248951,0,0,0
41935,0,1,0
161768,0,0,0
125353,0,0,0
245868,0,1,1
226670,0,0,0
92638,0,0,0
6124,0,1,1
158595,0,0,0
33789,0,1,0
97082,0,0,0
143908,0,1,1
65203,0,1,0
216471,0,0,1
246525,0,1,0
6003,2,1,0
12206,0,0,0
262792,0,1,1
121481,0,1,1
269646,0,1,0
82204,0,0,0
30095,0,0,0
279933,0,0,0
26630,0,0,0
63654,0,0,0
59759,0,0,0
240052,0,0,0
56526,0,1,0
73763,0,1,0
104619,3,1,0
64386,0,0,0
212740,0,0,0
159716,0,0,1
277532,0,1,1
286423,0,1,0
131014,0,0,0
287018,2,2,0
210507,0,0,0
244847,0,0,0
140812,0,0,0
249199,0,1,0
244363,0,0,0
89671,0,0,0
156198,0,0,0
242250,0,0,0
102500,0,0,0
252559,0,0,0
261030,0,1,0
214725,0,0,0
206919,0,1,0
223514,0,0,0
567,0,1,1
12411,0,0,1
102046,0,0,1
118360,0,1,0
109962,0,2,0
71835,0,1,0
296828,0,1,0
275539,0,0,0
56157,0,0,0
140355,0,0,1
64677,0,0,0
74677,0,0,0
78810,0,1,1
258199,1,0,0
122864,0,0,0
19753,0,1,0
129708,0,1,0
298602,0,0,0
65996,0,1,1
22640,26,1,0
60798,0,0,0
126151,0,0,0
185661,0,1,0
47835,0,0,0
178912,0,0,0
209463,0,0,0
250614,0,1,2
55686,0,0,1
142554,1,0,0
86593,0,0,0
213160,0,0,0
214061,0,1,0
286143,0,0,0
43720,0,0,0
104933,3,0,2
224946,0,1,0
30747,0,0,0
74906,0,0,0
235097,0,1,0
45859,0,0,0
192791,0,1,0
79074,0,0,0
113938,0,0,0
70302,0,1,0
107337,0,0,1
176715,0,0,0
175752,5,0,0
285374,0,0,0
16073,0,1,0
88761,0,0,0
114679,0,1,1
115021,0,0,0
204325,0,1,1
233297,0,0,0
30824,0,0,0
290317,0,0,0
160924,0,0,0
735,0,0,0
158074,0,0,1
291868,0,0,0
67524,0,0,1
120133,0,0,0
77947,0,0,0
85524,0,0,1
162230,0,2,0
122077,0,1,0
284625,2,0,1
22480,0,2,0
165785,6,1,0
174658,0,1,0
172363,0,0,0
61810,0,0,0
23355,0,0,1
134732,0,1,0
159283,0,1,0
104981,15,0,0
288066,1,1,1
47136,0,1,1
129974,0,0,0
219921,0,2,1
250062,0,1,0
209898,1,0,0
178689,0,0,0
225210,0,2,1
69391,0,0,0
24289,0,0,1
166320,0,0,0
178978,0,1,0
259684,2,1,0
159320,0,1,0
281923,0,0,0
185498,0,0,0
154028,0,0,0
42606,0,1,0
110027,0,0,0
225246,0,1,0
249698,0,0,0
150598,0,1,1
225084,0,0,0
54280,0,1,1
182699,0,0,0
28061,2,0,1
103495,0,0,0
52094,0,0,0
21674,0,1,0
125618,0,0,0
133778,3,0,0
230137,0,0,1
92830,0,1,0
207218,0,1,0
182359,0,1,1
103647,0,0,0
148160,0,0,0
274390,0,0,0
113951,0,0,0
189659,1,1,1
195083,0,0,0
138027,0,1,0
63268,0,0,0
245760,0,0,0
162038,0,0,1
182947,0,0,0
269347,0,0,0
171179,0,0,0
260998,0,0,0
164198,0,0,0
172750,0,0,0
166549,0,1,0
251009,0,0,1
203285,0,1,0
26638,0,1,0
203652,0,2,0
25298,0,0,1
193464,0,0,0
235522,0,0,0
217216,0,0,1
132616,0,0,1
139900,0,0,1
281821,0,0,0
227994,0,2,1
77862,0,0,0
109369,0,1,1
13402,0,1,1
261928,0,0,0
175427,0,0,0
174577,0,0,0
280346,0,0,0
228825,0,0,0
117969,0,0,0
134101,0,0,0
286054,0,1,1
51212,0,1,0
79122,0,0,0
295639,0,1,0
63393,0,0,0
180035,0,0,0
245268,0,1,0
29931,0,0,0
93305,0,0,0
105895,0,1,0
29686,0,1,0
65008,0,1,0
297399,0,0,0
76817,0,0,0
117226,0,0,0
248702,0,1,0
141589,0,0,0
9477,0,0,0
39539,0,0,0
21146,0,0,0
53984,0,0,0
34360,0,1,1
114551,0,1,1
44378,0,0,0
94490,0,0,1
150646,0,1,0
89799,2,2,0
125740,0,0,0
80641,0,1,1
249401,0,0,0
175543,0,0,0
259924,0,1,0
109143,0,1,0
296439,0,1,0
278562,0,0,0
48091,0,0,0
238676,0,0,0
265327,0,1,1
93670,0,0,0
103877,0,1,1
294467,6,0,0
81154,0,0,1
125709,0,1,0
165966,0,0,0
225048,0,0,0
240532,0,0,0
131910,0,0,0
224113,5,0,0
111273,0,2,1
259447,0,0,0
113503,0,0,0
5625,0,1,0
250529,0,1,0
36224,0,1,0
32586,0,0,0
20573,0,0,0
44624,0,0,1
177322,0,1,0
40854,0,0,0
156560,0,0,0
2403,0,0,0
248152,0,0,1
94896,0,2,0
76020,0,0,0
5667,0,0,0
59769,0,1,0
63779,0,0,1
272119,0,0,0
202181,0,0,0
246574,0,3,1
83954,0,1,0
274286,0,1,0
27895,0,0,0
48153,0,1,0
183600,0,0,0
53755,0,0,0
180075,0,1,0
22179,0,0,0
296734,0,0,0
207953,0,1,1
110818,0,0,1
121632,0,1,1
204122,0,0,0
190884,0,0,0
298607,0,1,0
180883,2,1,0
87038,1,0,0
69235,0,0,0
281853,0,0,0
199272,0,1,1
138786,0,1,0
140981,0,1,0
92530,0,0,0
152594,0,0,0
282421,0,2,1
9221,0,0,0
96529,0,0,0
52337,0,1,1
59333,0,1,0
139865,0,0,0
92231,0,1,0
710,0,0,0
27008,0,1,0
149396,0,0,1
149022,0,0,1
237667,0,1,0
85447,0,0,0
150850,0,1,0
26721,0,0,0
113718,0,1,1
127493,0,2,1
151778,0,1,1
101008,0,1,1
37577,0,1,0
140237,0,1,0
139349,0,0,0
211737,0,0,0
265751,0,0,0
290967,0,0,0
246747,0,0,0
134495,0,0,1
137609,0,0,0
109134,0,1,0
186728,0,2,0
60894,0,1,0
262346,0,2,0
122858,0,0,0
438,0,0,0
40746,0,0,0
214975,0,0,0
12664,0,0,0
32755,0,1,1
283001,0,0,0
197115,0,1,1
268991,0,1,0
690,0,1,1
158375,0,0,0
127565,0,1,1
131360,0,1,0
50042,0,1,0
251689,3,0,1
160098,0,0,0
7273,0,1,0
19859,0,0,0
248192,0,0,0
28415,0,1,0
35161,0,0,1
117631,0,2,0
145499,0,1,0
101149,0,0,0
283653,0,1,0
176964,0,0,0
72321,0,1,0
131898,0,2,0
12025,0,1,1
63432,0,0,0
64175,0,2,1
107588,1,0,1
152450,0,0,0
97872,0,0,1
269009,0,1,0
123889,0,0,0
205875,0,2,0
24714,0,0,1
266406,0,1,0
233642,0,0,0
137143,0,1,0
143950,0,0,0
61707,0,0,0
100141,0,0,0
1423,0,4,1
100132,0,1,1
133839,2,1,0
65704,0,0,0
285076,0,0,0
66540,0,1,0
297974,0,0,0
230712,0,1,0
113542,0,0,1
147463,0,0,1
84464,0,0,0
26446,0,0,0
299550,0,0,1
265909,0,1,1
213409,0,0,0
217614,0,1,0
113401,0,0,0
90957,0,0,0
227360,0,0,0
75306,0,1,0
86721,0,0,1
167416,0,0,0
266450,0,1,0
297729,0,0,0
225724,1,1,0
92901,0,0,0
72517,0,0,0
272758,0,0,0
61315,0,1,1
73721,0,0,0
71577,0,1,1
164096,0,0,0
124877,0,0,0
9655,0,0,0
13620,0,0,0
74754,0,0,0
26918,0,0,0
275756,0,1,0
156466,0,0,0
184271,0,0,0
227886,0,0,1
196926,0,0,0
108072,0,0,0
103266,0,1,0
245093,0,0,0
283766,0,0,1
28143,0,1,0
35982,1,0,0
127903,0,0,0
271329,0,0,1
31949,0,0,0
212706,0,1,1
126550,0,0,1
163193,0,1,0
146218,0,1,0
168120,0,0,0
288946,0,0,0
21379,0,1,0
137528,0,1,1
132329,0,0,1
10294,0,0,0
42544,0,1,1
172273,0,0,0
204723,0,0,0
48980,0,1,0
33452,0,0,0
280574,0,0,0
153190,0,1,0
244258,0,0,0
145542,2,1,0
157761,0,2,0
63359,0,0,0
131885,0,0,0
34729,0,0,0
96041,0,1,0
184762,0,0,0
286599,0,0,0
15781,0,1,1
60398,0,1,0
137288,0,0,0
187000,0,1,1
76734,0,0,0
111202,0,1,1
113375,0,1,0
169605,1,0,0
134796,0,0,0
148755,2,1,0
56163,0,0,1
36821,0,0,0
166283,0,2,1
61174,0,0,0
290952,0,1,0
229863,0,1,0
234274,0,0,0
267871,0,1,1
55709,1,0,0
50315,0,0,0
225054,3,0,0
182513,0,0,1
57364,0,0,0
226951,0,0,0
214591,0,1,0
219050,0,1,0
229845,0,1,0
293657,0,1,1
205651,0,1,0
199578,0,0,0
52126,0,1,1
60022,0,0,0
244095,0,0,0
160678,0,0,0
140592,0,1,0
16855,0,1,1
248862,0,1,0
81961,0,0,0
23323,0,0,0
124450,0,0,0
112253,0,1,0
172962,0,1,0
263634,0,1,0
243167,0,1,0
129203,0,1,0
42162,0,0,0
232396,0,0,0
82633,0,0,0
102864,0,0,0
209821,0,0,1
261636,0,0,0
254404,0,0,0
4157,0,0,0
219793,0,0,0
49691,0,1,0
88347,0,2,1
221164,0,1,0
148254,0,0,2
166189,0,0,0
13492,0,1,1
38088,0,0,0
59338,0,1,0
21772,0,1,0
113090,0,0,0
260492,0,0,0
123598,0,0,0
279962,0,1,0
152815,1,1,1
61499,0,1,0
62657,0,0,0
158517,0,1,1
56028,0,1,0
165621,0,0,0
54365,1,1,1
115617,0,0,0
278647,0,0,0
293285,0,1,0
142525,0,0,0
74596,168,1,1
9976,0,1,0
200236,0,0,0
242314,0,0,0
195846,0,1,0
64295,3,0,0
265860,0,1,1
180386,0,0,1
164886,0,0,0
197633,0,0,0
184415,0,0,0
227283,0,0,0
172764,0,1,0
242882,0,1,1
131923,0,1,0
40755,2,0,0
298252,0,0,0
247801,0,0,0
204467,0,1,0
53558,0,1,0
96836,0,1,0
30519,0,0,0
85579,0,1,0
102556,0,0,0
207868,0,0,0
11673,0,0,0
163767,0,1,1
223264,0,1,0
181519,0,0,0
21915,0,1,0
65825,0,1,1
188700,0,1,0
97645,0,0,0
96286,0,1,0
24155,0,1,0
264262,0,1,1
104100,0,0,1
25405,0,1,0
149291,0,0,0
295958,1,0,0
124583,0,1,1
40257,0,0,0
289422,0,0,0
218352,0,1,0
235824,0,0,0
81888,0,0,0
242057,2,0,1
128032,0,1,0
152407,0,1,0
141883,0,1,0
281924,0,0,1
267376,0,0,0
198331,0,0,0
152392,0,0,0
29098,0,0,0
298723,0,0,0
109141,0,1,0
24672,0,0,0
120894,0,0,0
119729,0,0,0
274989,0,1,0
224500,0,2,1
109961,0,0,0
202761,0,0,0
105804,0,0,0
277572,0,1,1
276378,0,1,0
73459,0,1,0
182846,0,0,0
34289,0,1,0
238146,0,1,0
107682,0,0,1
19977,0,1,1
73085,0,0,1
287821,179,0,0
225560,0,0,0
114549,0,0,0
260539,0,0,0
65409,2,1,0
6744,0,0,0
157263,0,1,1
184857,0,0,0
104551,0,1,0
128902,0,0,0
28192,0,4,0
143605,0,0,0
191377,0,0,0
125780,0,0,3
187658,0,1,0
47019,0,0,1
228232,0,0,0
166034,0,1,1
83641,0,0,0
164794,0,1,0
259729,0,1,1
276945,0,0,0
255766,0,1,1
259321,0,1,1
175809,1,0,0
286234,0,0,0
243424,0,0,0
172114,0,1,1
172761,0,1,0
165651,0,0,0
130015,0,0,0
81842,0,1,1
93058,0,0,0
258261,0,1,0
31742,0,1,0
38085,0,1,0
34304,0,1,0
251244,0,2,0
174781,0,0,0
220066,0,2,1
232741,0,0,0
210904,0,0,1
6090,0,0,0
176114,0,0,1
52939,0,0,0
12601,0,1,0
228919,0,0,0
136544,0,0,0
121474,0,0,0
230848,0,0,0
79663,0,0,0
282538,0,0,0
14634,3,0,0
42179,0,0,0
121824,0,1,0
144976,0,0,0
249167,2,1,1
125202,0,1,1
60633,0,0,0
244426,0,1,0
163362,0,0,0
225504,0,1,1
243981,0,0,0
106215,0,2,1
192340,0,0,1
225777,0,0,0
194200,0,0,0
159456,0,1,0
173057,0,1,1
16201,0,0,0
168213,0,0,0
282763,0,0,0
190106,0,1,1
220525,0,1,1
26964,2,1,1
169487,0,1,1
221681,0,1,0
85302,0,0,0
159299,0,1,2
48025,0,2,1
87590,2,0,0
93864,2,0,0
119605,0,1,0
84904,0,1,0
210999,0,0,0
189352,0,1,0
159711,0,0,0
44324,0,1,0
10383,0,1,0
36971,0,2,1
106913,0,0,1
254974,0,1,0
243302,0,0,1
208251,0,0,0
182195,0,0,0
40719,0,0,0
256784,0,1,0
289655,0,0,0
17407,0,1,0
58254,0,0,0
180749,0,0,0
247175,0,0,0
183184,0,1,1
10524,0,2,0
101152,0,2,0
162888,0,0,0
3395,0,1,0
167954,0,0,0
264950,0,1,0
158638,0,3,0
268081,0,0,0
21168,0,1,1
125336,0,1,1
118773,0,0,0
191783,0,0,0
147798,0,1,0
150949,0,1,1
291541,0,0,0
248548,0,0,1
25788,0,0,0
157482,0,1,0
154258,0,1,1
21580,0,0,0
257433,0,0,0
31184,0,2,1
116760,0,1,0
237249,0,0,0
71330,0,0,0
38163,0,1,1
208342,0,0,0
119578,0,1,0
273066,0,0,0
36348,1,0,0
238485,0,0,2
14841,0,1,1
119922,0,0,0
248810,0,0,0
210106,0,0,1
243478,0,1,0
129608,0,1,1
273348,0,0,0
107405,0,1,0
43679,0,0,0
206135,0,0,0
216172,0,1,0
187507,5,1,0
159369,0,1,2
293017,0,0,0
261337,0,1,0
123920,0,0,0
130475,0,1,0
294314,0,0,0
168027,0,1,0
222441,0,1,1
195201,0,1,1
156889,0,0,0
108250,0,0,0
133240,0,0,1
20303,0,1,1
269787,0,0,0
204647,0,1,0
79761,0,1,0
233366,1,0,0
289893,0,1,0
281346,0,0,0
99068,0,0,2
208248,0,0,0
257463,0,0,0
96810,0,0,0
182937,1,0,0
268367,0,0,0
284705,0,0,0
298435,0,1,0
230172,0,1,1
166904,0,1,0
246273,0,0,0
240267,0,1,0
9020,0,0,0
60672,0,0,0
20972,0,0,0
186579,0,0,0
56188,0,1,0
15288,0,0,0
67901,0,0,0
86643,0,0,1
288087,0,1,0
219394,0,1,0
145960,0,0,0
97025,0,0,0
178440,0,0,1
76902,0,3,0
295843,0,0,0
187052,0,0,1
248148,0,0,0
293086,2,0,0
22395,0,0,0
182915,0,1,1
219705,0,0,0
73124,0,1,0
59378,0,0,0
14631,0,0,1
113789,0,1,1
170199,0,1,0
76364,0,0,0
128011,0,1,0
36537,0,1,1
262302,0,0,0
216302,0,1,0
271584,0,1,2
111461,0,4,0
168681,0,1,1
278255,0,0,0
51596,0,0,0
26473,0,0,0
52514,0,1,0
115980,0,1,1
35699,0,1,1
20916,0,1,0
137018,0,0,0
120997,0,0,0
38511,0,1,1
277997,0,0,0
273480,0,0,0
158441,0,0,0
4443,0,0,0
24933,0,1,1
273200,0,1,0
229131,0,0,0
113173,0,1,0
92362,0,0,0
99974,0,1,1
95971,0,0,0
165197,0,1,0
225679,0,0,0
23544,0,1,0
248455,0,2,1
297850,0,2,3
271080,0,1,0
88847,0,1,0
280915,0,0,0
33390,0,0,0
85072,0,0,1
286251,0,2,0
287133,0,1,0
105859,0,1,0
191025,0,0,0
221593,0,0,1
278554,0,0,0
125436,0,0,0
243585,0,0,0
51799,6,2,0
291221,0,0,0
202659,0,1,1
211833,0,1,0
172455,0,0,0
92701,1,0,0
219867,0,0,0
103739,0,0,0
182382,0,0,0
44818,0,0,0
231769,0,1,0
98791,0,0,0
169285,0,0,0
287611,0,0,0
228075,0,0,0
153713,0,1,0
51825,0,0,0
230225,0,1,0
36393,0,1,0
221296,0,1,0
98455,0,0,0
71833,0,0,0
288756,0,1,0
94714,0,1,0
274005,0,0,0
56286,0,0,1
263743,0,1,0
67670,0,1,0
56737,0,0,0
16741,0,1,0
44696,8,0,2
193560,0,1,1
148381,0,2,1
184521,0,0,0
270633,0,0,0
154999,1,1,0
95469,0,1,1
50532,0,0,0
221313,3,0,0
109692,0,0,0
255485,0,0,0
117953,0,0,0
150037,0,0,0
47093,0,0,0
35103,0,0,0
131812,0,1,0
148367,0,0,0
161730,0,0,0
10566,0,0,1
161142,0,2,0
196112,0,0,3
82046,0,1,0
108851,0,0,1
215652,0,0,0
287674,0,1,0
22281,0,1,0
158754,0,0,0
296460,0,0,0
268095,0,0,0
180806,0,0,0
276464,0,0,0
12414,0,0,0
52151,0,0,0
145300,0,1,0
36567,0,1,1
106144,0,1,0
184803,0,0,0
111766,0,0,0
191246,0,0,0
269818,0,1,1
156465,0,1,1
9144,0,1,0
27039,0,1,0
243212,0,1,0
9112,0,0,0
283000,0,1,1
46711,0,1,0
223820,0,0,0
288979,0,1,1
183014,0,0,1
221928,0,0,0
98008,0,0,0
223642,0,1,1
171867,0,1,0
219430,0,0,0
106112,0,0,0
100523,0,1,0
221352,0,0,0
52728,0,0,0
277849,3,0,0
177518,0,0,0
57664,0,0,0
83704,0,2,0
266431,0,0,0
118219,0,1,1
172932,0,0,0
255455,0,0,0
229967,0,0,0
126057,0,0,0
217662,0,1,0
246457,0,0,0
147297,0,0,0
225128,0,1,0
173661,0,0,0
55827,0,0,1
39683,0,0,1
94037,0,0,0
266552,1,0,0
241220,0,0,0
239142,0,0,0
262389,0,0,0
203577,21,0,0
179419,0,0,0
258085,0,1,0
103799,0,0,0
73748,0,0,0
130151,0,1,0
31294,0,1,1
203029,0,0,0
95766,0,1,0
91149,0,1,2
220300,0,2,0
3694,0,1,0
49125,0,0,1
49538,0,0,0
229952,0,0,0
282903,0,1,1
203446,0,1,0
161454,0,0,0
13483,0,1,0
97003,0,0,0
264197,0,2,0
223684,0,1,1
265993,0,0,0
188689,0,0,1
278599,0,0,0
223331,0,1,0
225974,0,1,0
31518,0,1,0
111951,0,1,0
146072,1,1,0
273701,0,1,0
40062,0,0,0
31193,0,0,0
206229,0,1,0
184829,0,0,0
8864,0,0,0
102797,0,0,0
199655,0,0,0
246166,0,1,0
83322,0,1,0
56156,0,1,1
168962,0,1,0
259177,0,1,1
211787,0,1,0
11895,0,0,0
288522,0,1,0
102898,0,1,0
162014,0,0,0
29503,0,1,0
42601,0,1,1
162534,0,1,0
100912,0,1,0
213113,0,0,1
261258,2,2,0
263718,0,0,0
159188,0,1,1
88014,0,1,0
297296,0,2,0
223445,0,0,1
194987,0,0,0
31354,0,1,0
199061,0,0,1
282914,0,1,1
262,0,0,0
7751,1,0,0
177202,0,0,0
166725,0,1,0
64672,0,0,0
